year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,16,17,22.69,67.5,24.12741781,24
2018,1,16,18,21.36,68.75,23.48314314,20.07383047
2018,1,16,19,20.81,68.81,23.37897596,19.70977803
2018,1,16,20,19.97,71.06,22.99664677,20.72129566
2018,1,16,21,18.98,74.56,22.42155444,22.31084083
2018,1,16,22,17.87,78.44,21.7711737,18.68041933
2018,1,16,23,17.09,81.31,21.25130409,19.94039493
2018,1,17,0,16.46,84.12,20.620387,22.56175537
2018,1,17,1,15.85,87.5,19.65380031,18
2018,1,17,2,15.21,92.25,17.86502616,19.67219132
2018,1,17,3,14.62,98.62,14.68160537,18
2018,1,17,4,14.2,100,14.12705189,18
2018,1,17,5,14.54,100,13.86447175,18
2018,1,17,6,15.37,99.31,13.80874091,18
2018,1,17,7,17.58,88.44,18.46255947,18
2018,1,17,8,20.89,70.06,23.21081973,22.24886864
2018,1,17,9,24.62,47.75,25.65699831,24
2018,1,17,10,26.34,40.44,26.42932567,22.22455669
2018,1,17,11,27.41,36.38,26.97939583,24
2018,1,17,12,28.06,33.75,27.32983338,24
2018,1,17,13,28.24,32.31,27.39111897,24
2018,1,17,14,28.01,31.75,27.18690516,24
2018,1,17,15,27.16,32.44,26.62163597,24
2018,1,17,16,25.05,41.88,25.75364539,23.86633965
2018,1,17,17,20.75,59.94,24.40383454,23.80341674
2018,1,17,18,19.11,63.06,24.44915565,24
2018,1,17,19,18.23,65.31,24.54464436,24
2018,1,17,20,17.3,69.5,24.36824288,19.30832611
2018,1,17,21,16.35,75.06,23.75767156,24
2018,1,17,22,15.46,81.12,22.61204018,20.07630373
2018,1,17,23,14.65,87,21.00482892,20.70357162
2018,1,18,0,13.94,92.25,19.12730755,21.65385483
2018,1,18,1,13.3,97.5,16.70774214,18.81119961
2018,1,18,2,12.8,100,15.62980213,18
2018,1,18,3,12.45,100,16.11147982,18
2018,1,18,4,12.19,100,16.49674248,20.24568106
2018,1,18,5,11.92,100,16.9215857,18.44464023
2018,1,18,6,12.65,100,15.83104407,18
2018,1,18,7,16.25,80.81,21.99855084,23.68163123
2018,1,18,8,20.2,59.19,24.55393496,19.30252072
2018,1,18,9,23.94,37.25,25.2251967,21.28242182
2018,1,18,10,25.57,33.25,25.74246949,24
2018,1,18,11,26.81,30.62,26.3263213,22.99970946
2018,1,18,12,27.65,28.75,26.7948942,24
2018,1,18,13,28.01,27.62,26.99902258,24
2018,1,18,14,27.84,27.44,26.8727266,21.89090905
2018,1,18,15,26.99,28.44,26.35413485,24
2018,1,18,16,24.78,38.5,25.55049179,24
2018,1,18,17,20.02,57.94,24.70918355,22.75389014
