year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,8,6,14.26,71.44,27.28699176,24
2018,1,8,7,16.48,69.5,25.06297996,22.10581903
2018,1,8,8,19.78,51.19,25.22162213,24
2018,1,8,9,23.4,38.38,25.11309609,24
2018,1,8,10,26.39,33.5,26.18730543,24
2018,1,8,11,27.92,33.56,27.21231156,23.41664809
2018,1,8,12,28.75,33.88,27.90133118,24
2018,1,8,13,29.07,33.88,28.18196192,24
2018,1,8,14,28.81,34.75,28.01205665,24
2018,1,8,15,28.01,37.62,27.51763433,20.75990705
2018,1,8,16,26.1,48.75,26.59289265,24
2018,1,8,17,22.23,65.69,24.07595735,24
2018,1,8,18,20.52,71.5,22.93851618,18
2018,1,8,19,19.76,76.06,22.02010658,18
2018,1,8,20,19.13,79,21.32858261,20.48190145
2018,1,8,21,18.58,80.5,20.97612594,18.7939959
2018,1,8,22,18.08,81.25,20.85995991,22.25416201
2018,1,8,23,17.58,81.69,20.88952424,18
2018,1,9,0,17.13,81.62,21.12449388,22.0597062
2018,1,9,1,16.8,80.75,21.61653756,21.97888727
2018,1,9,2,16.53,79.5,22.22823454,22.28236379
2018,1,9,3,16.21,78.31,22.88346642,23.73884956
2018,1,9,4,15.77,77.94,23.42018382,21.25454415
2018,1,9,5,15.32,78,23.88117305,22.86727799
2018,1,9,6,15.04,76.88,24.58750367,24
2018,1,9,7,16.91,68.19,24.95725452,24
2018,1,9,8,19.39,56.88,25.0095134,24
2018,1,9,9,22.24,50.94,24.92982528,24
2018,1,9,10,26.32,38.81,26.35156661,24
2018,1,9,11,28.87,33.69,27.99238828,24
2018,1,9,12,29.83,32.5,28.78249018,24
2018,1,9,13,30.15,32.44,29.08938073,24
2018,1,9,14,29.97,32.88,28.94926734,24
2018,1,9,15,29.45,34.62,28.58942232,24
2018,1,9,16,28.25,43.31,28.14061022,22.66367365
2018,1,9,17,26.75,42.31,26.79344353,24
2018,1,9,18,24.62,50.62,25.68419979,24
2018,1,9,19,23.37,55,25.08159068,24
2018,1,9,20,22.05,59.94,24.47674337,24
2018,1,9,21,20.8,64.69,23.90908128,24
2018,1,9,22,19.7,68,23.54303354,24
2018,1,9,23,18.85,69.38,23.53354478,22.14657858
2018,1,10,0,18.23,69.25,23.83210153,22.89614832
2018,1,10,1,17.8,68.19,24.2902832,24
2018,1,10,2,17.48,66.81,24.77411084,22.97495212
2018,1,10,3,17.13,65.56,25.27594083,24
2018,1,10,4,16.8,64.44,25.75814889,21.91305075
2018,1,10,5,16.52,63.31,26.2088751,24
2018,1,10,6,16.29,62.62,26.54836603,24
2018,1,10,7,17.33,58.12,26.14807763,24
2018,1,10,8,19.64,52.31,25.22003454,24
2018,1,10,9,23.02,47.12,25.11054771,22.89355849
2018,1,10,10,27.33,37.94,27.00109329,24
2018,1,10,11,29.54,34.75,28.68655923,24
2018,1,10,12,30.59,34.06,29.69707146,24
2018,1,10,13,31.1,34.19,30.27714618,24
2018,1,10,14,31.1,34.69,30.33595924,24
2018,1,10,15,30.72,36.19,30.07546444,24
2018,1,10,16,29.76,41.56,29.59033474,24
2018,1,10,17,27.14,52.81,27.7373712,24
2018,1,10,18,24.47,62.44,25.54768546,20.91660943
2018,1,10,19,22.82,68.81,24.09275679,24
2018,1,10,20,21.83,71.5,23.29646695,20.9032561
2018,1,10,21,21.11,73.44,22.74943932,18.72411471
2018,1,10,22,20.55,73.62,22.58198955,23.32453385
